100+-34ms_loss0.5_0_2.txt	71.18691750278464	1754.0	362.82174292481125	127.0	4699.995029575868	0	
70+-24ms_loss1_0_2.txt	103.49957946933932	2124.0	294.1159874231637	77.0	4631.632802851745	0	
30+-10ms_loss1_2_2.txt	184.74951727334206	4734.0	161.27583454418158	177.0	4499.456850737166	0	
70+-24ms_loss1_2.txt	81.13773775555504	1724.0	298.9039488920437	57.0	4636.396824513285	0	
30+-10ms_loss1_0_1.txt	192.42999325364562	5034.0	149.77731951234517	177.0	4488.015828280484	0	
70+-24ms_loss1_2_1.txt	77.58048687380132	1889.0	399.220141597483	97.0	4736.211436255202	0	
70+-24ms_loss3_1.txt	20.237294585525934	969.0	457.6798885339738	7.0	4794.378884456996	0	
100+-34ms_loss0.5_2_1.txt	100.40574821516643	2204.0	660.9217717097591	107.0	4622.969784593396	0	
100+-34ms_loss0.5_0_1.txt	93.44678819472696	2014.0	257.64981204198006	157.0	4595.348958347448	0	
30+-10ms_loss1_2_1.txt	184.07958959184182	4754.0	196.7765727423013	117.0	4534.780085244292	0	
70+-24ms_loss1_0_1.txt	59.846342251694615	1669.0	399.220141597483	137.0	4736.2114362552	0	
70+-24ms_loss1_1.txt	77.01865200438867	1754.0	364.0033295082653	117.0	4621.448816854246	0	
70+-24ms_loss1_2_2.txt	65.05998815377589	1674.0	357.5345137598207	87.0	4694.734236556726	0	
30+-10ms_loss1_0_2.txt	202.17209957620273	5424.0	170.42078720811347	87.0	4508.556078637766	0	
70+-24ms_loss3_2.txt	14.210747653445015	969.0	534.8539754573392	7.0	4871.167100945765	0	
100+-34ms_loss0.5_2_2.txt	57.86081925234417	1744.0	647.8742180178214	117.0	4856.157856082956	0	
70+-24ms_loss3_1_1.txt	8.808844136917072	969.0	601.7186401959436	7.0	4937.697442360688	0	
30+-10ms_loss3_1_2.txt	139.810330342686	2864.0	236.51802574590985	27.0	4574.322830982888	0	
70+-24ms_loss3_1_2.txt	11.870697265850076	969.0	564.0721482842923	7.0	4900.239182908579	0	
30+-10ms_loss3_1_1.txt	139.81033034268555	2864.0	236.51802574590985	27.0	4574.322830982895	0	
50+-17ms_loss0.5_2.txt	137.64615019155352	2864.0	267.9748184838759	27.0	4605.622339757166	0	
70+-24ms_loss1_1_1.txt	77.1669856234914	1744.0	295.68909304316605	67.0	4633.198042943649	0	
100+-34ms_loss0.5_1.txt	62.095584276681365	1634.0	353.6946934838886	127.0	4690.913615382177	0	
100+-34ms_loss0.5_1_1.txt	77.51208646519966	1804.0	297.2849149898111	137.0	4634.785885780568	0	
30+-10ms_loss1_1_2.txt	163.4165022958224	3774.0	158.9094935302101	147.0	4497.102341428265	0	
50+-17ms_loss0.5_1.txt	145.35505035543946	2994.0	180.62128221510278	87.0	4518.705571169736	0	
70+-24ms_loss1_1_2.txt	78.30725577588595	1794.0	364.174578556229	67.0	4701.341101029163	0	
100+-34ms_loss0.5_2.txt	55.90677089762664	1719.0	494.1572347340831	127.0	4830.6738439261135	0	
100+-34ms_loss0.5_1_2.txt	75.56538743544951	1824.0	310.93194405077566	167.0	4648.364679696235	0	
30+-10ms_loss1_1_1.txt	191.22484773347585	4974.0	168.2412796108004	117.0	4506.387468578447	0	
30+-10ms_loss3_2_2.txt	136.29180039943827	2854.0	281.5971284371377	27.0	4619.176538160658	0	
70+-24ms_loss3_0_2.txt	8.518367681401877	934.0	545.392591228893	7.0	4881.653023638426	0	
85+-29ms_loss0.5_1.txt	87.94311078319215	2099.0	404.4268644022635	127.0	4741.392125445982	0	
70+-24ms_loss3_2_1.txt	28.028342237892463	974.0	362.82174292481125	7.0	4699.995029575895	0	
30+-10ms_loss3_0_1.txt	140.9707946147406	2864.0	219.42116599452785	27.0	4557.311455530266	0	
70+-24ms_loss3_0_1.txt	-5.982075550752465	1009.0	775.4058642428799	27.0	5110.516230287366	0	
30+-10ms_loss3_2_1.txt	134.99956512753283	2804.0	271.05295646239574	27.0	4608.685087045797	0	
85+-29ms_loss0.5_2.txt	103.67285674524217	2194.0	228.44569296221493	127.0	4566.29085986309	0	
30+-10ms_loss3_0_2.txt	139.32550526835382	2864.0	243.61283220346965	27.0	4581.382163408179	0	
70+-24ms_loss3_2_2.txt	-0.8897927033043445	969.0	717.0110216753756	7.0	5052.41336193272	0	
70+-24ms_loss0.5_1.txt	116.14228147464188	2544.0	323.31676049445844	127.0	4660.687572057675	0	
50+-17ms_loss1_1_2.txt	130.27614577216372	2764.0	298.9039488920437	27.0	4636.396824513293	0	
85+-29ms_loss3_2_1.txt	3.8965451867773053	949.0	610.8847425744327	17.0	4946.817714227279	0	
100+-34ms_loss3_2.txt	-66.51298240048095	767.0	1091.9044074757314	27.0	5425.662041822748	0	
85+-29ms_loss1_2.txt	72.3748477985731	1644.0	343.94702745590394	57.0	4681.214687684346	0	
100+-34ms_loss1_1_1.txt	28.126169700117188	974.0	361.481491810895	7.0	4698.661479717572	0	
30+-10ms_loss0.5_1_1.txt	207.87895662452937	5634.0	167.95815245141168	57.0	4506.105757054868	0	
85+-29ms_loss3_0_2.txt	-20.55863247036615	952.0	907.9779392609981	7.0	5242.4254449303835	0	
85+-29ms_loss3_1.txt	-33.400597957846884	877.0	919.3931472860415	17.0	5253.783576915327	0	
100+-34ms_loss1_1.txt	18.803070187601158	1009.0	494.1572347340831	27.0	4830.673843926125	0	
30+-10ms_loss0.5_2.txt	209.6263713052134	5634.0	141.11705704412483	57.0	4479.398867124602	0	
70+-24ms_loss0.5_2.txt	134.08606048145222	2754.0	243.15123362759357	47.0	4580.922872825169	0	
50+-17ms_loss1_1_1.txt	132.79171776159794	2684.0	196.29488114739215	87.0	4534.300802107385	0	
85+-29ms_loss3_2_2.txt	-32.008935094559206	872.0	896.8671367832891	17.0	5231.370196465078	0	
85+-29ms_loss1_1.txt	22.159562371602924	999.0	450.6735689894407	17.0	4787.4075965101865	0	
100+-34ms_loss3_1.txt	-34.43863247616995	694.0	630.2078773182743	27.0	4966.0442332974	0	
100+-34ms_loss1_1_2.txt	12.214311353495773	1079.0	610.8847425744327	47.0	4946.81771422729	0	
30+-10ms_loss0.5_1_2.txt	209.2528613162169	5664.0	157.55075578670395	57.0	4495.75039737349	0	
85+-29ms_loss3_0_1.txt	-1.288268956828515	854.0	502.89659892785926	22.0	4839.369511298919	0	
