100+-34ms_loss0.5_0_2.txt	143.2295819931665	1851.0	364.6885431439352	207.0	2701.868371061424	
70+-24ms_loss1_0_2.txt	159.39426178807972	2096.0	295.9827876422877	247.0	2633.5061443373006	
30+-10ms_loss1_2_2.txt	254.07492199614964	5401.0	163.14263476330552	537.0	2501.3301922226983	
70+-24ms_loss1_2.txt	144.9699973549156	1826.0	300.7707491111677	217.0	2638.2701659987865	
30+-10ms_loss1_0_1.txt	247.9171860659275	5361.0	151.64411973146912	757.0	2489.889169766027	
70+-24ms_loss1_2_1.txt	164.0590700265289	2171.0	401.086941816607	187.0	2738.084777740784	
70+-24ms_loss3_1.txt	102.88272385671046	1191.0	459.54668875309784	147.0	2796.252225942556	
100+-34ms_loss0.5_2_1.txt	142.43809112145016	2356.0	2281.354493790728	547.0	2774.6893992443697	
100+-34ms_loss0.5_0_1.txt	158.85588041543278	2036.0	259.51661226110406	217.0	2597.2222998330403	
30+-10ms_loss1_2_1.txt	256.5138176081589	5491.0	198.64337296142529	367.0	2536.653426729854	
70+-24ms_loss1_0_1.txt	151.1112886338251	2006.0	401.086941816607	247.0	2738.084777740737	
70+-24ms_loss1_1.txt	147.47088360781623	1936.0	480.51725638696314	257.0	2644.8704746128224	
70+-24ms_loss1_2_2.txt	155.57126686771414	2046.0	361.8953032317589	217.0	2696.732277504902	
30+-10ms_loss1_0_2.txt	262.37541822731697	5584.0	172.28758742723744	191.0	2510.4294201233024	
70+-24ms_loss3_2.txt	99.1486533782401	1061.0	536.7207756764633	47.0	2873.040442431315	
100+-34ms_loss0.5_2_2.txt	138.48206726787203	1856.0	534.7666646000239	267.0	2756.2579548721524	
70+-24ms_loss3_1_1.txt	94.87231578766547	1061.0	603.5854404150678	87.0	2939.570783846206	
30+-10ms_loss3_1_2.txt	190.1012400078235	3226.0	239.31210999610482	927.0	2576.3909021149575	
70+-24ms_loss3_1_2.txt	97.80665450535665	1111.0	565.9389485034164	107.0	2902.1125243941406	
30+-10ms_loss3_1_1.txt	199.82679962799813	3336.0	238.38482596503383	707.0	2576.1961724684065	
50+-17ms_loss0.5_2.txt	205.3189889877845	3736.0	269.8416187029998	867.0	2607.495681242681	
70+-24ms_loss1_1_1.txt	133.49337129829033	1966.0	1189.4351597152327	317.0	2940.110802239458	
100+-34ms_loss0.5_1.txt	138.08133686495378	1866.0	644.9718134628122	227.0	2795.4556285489653	
100+-34ms_loss0.5_1_1.txt	131.9042697706496	2056.0	1566.699320698865	277.0	3302.3418556908646	
30+-10ms_loss1_1_2.txt	245.10494686026556	5251.0	160.77629374933412	777.0	2498.975682913809	
50+-17ms_loss0.5_1.txt	212.82368872848417	4031.0	215.78605921868515	887.0	2544.0623983718583	
70+-24ms_loss1_1_2.txt	144.88138236484508	1961.0	521.008232509153	267.0	2761.6972311197537	
100+-34ms_loss0.5_2.txt	121.01916204874485	1991.0	1619.6718126432716	247.0	3415.786495590231	
100+-34ms_loss0.5_1_2.txt	150.2080786842601	2106.0	534.1524558037897	307.0	2812.805315038847	
30+-10ms_loss1_1_1.txt	255.3403671945424	5401.0	170.10807982992435	477.0	2508.260810063998	
30+-10ms_loss3_2_2.txt	199.2851482812384	3296.0	283.4639286562617	647.0	2621.049879646187	
70+-24ms_loss3_0_2.txt	101.68866326971285	1161.0	547.2593914480171	107.0	2883.5263651240034	
85+-29ms_loss0.5_1.txt	146.04830965346983	2276.0	2020.2752383840452	257.0	3046.2659648751332	
70+-24ms_loss3_2_1.txt	103.41895959541944	1126.0	364.6885431439352	107.0	2701.8683710614278	
30+-10ms_loss3_0_1.txt	195.21756303012114	3136.0	221.28796621365183	667.0	2559.184797015804	
70+-24ms_loss3_0_1.txt	92.71362040908232	1116.0	777.2726644620038	97.0	3112.389571772911	
30+-10ms_loss3_2_1.txt	190.12327800432712	3086.0	604.485310162898	487.0	2845.969971503117	
85+-29ms_loss0.5_2.txt	167.27506155326148	2236.0	230.31249318133888	187.0	2568.164201348609	
30+-10ms_loss3_0_2.txt	195.47327523790855	3166.0	245.47963242259362	667.0	2583.2555048936965	
70+-24ms_loss3_2_2.txt	96.96725345131416	1176.0	718.8778218944994	117.0	3054.2867034182545	
70+-24ms_loss0.5_1.txt	166.83563428881706	2726.0	1099.5479970877757	377.0	3271.330673996623	
50+-17ms_loss1_1_2.txt	183.59711334727888	3296.0	739.9984260719592	887.0	2899.286638286067	
85+-29ms_loss3_2_1.txt	84.95682122690849	946.0	612.7515427935566	47.0	2948.691055712778	
100+-34ms_loss3_2.txt	61.39194435217625	871.0	1093.1489409551475	47.0	3426.9193392360003	
85+-29ms_loss1_2.txt	147.6393575958208	1961.0	345.81382767502794	267.0	2683.0880291698577	
100+-34ms_loss1_1_1.txt	100.67269737971891	1091.0	363.3482920300189	107.0	2700.534821203066	
30+-10ms_loss0.5_1_1.txt	267.2702911111652	5674.0	169.8249526705356	71.0	2507.9790985404265	
85+-29ms_loss3_0_2.txt	85.65669896776721	966.0	909.8447394801224	7.0	3244.298786415902	
85+-29ms_loss3_1.txt	76.32092067803097	1011.0	921.2599475051654	97.0	3255.6569184008845	
100+-34ms_loss1_1.txt	117.07269256846178	1391.0	496.024034953207	127.0	2832.547185411658	
30+-10ms_loss0.5_2.txt	273.1367559248185	5731.0	142.9838572632488	57.0	2481.2722086101644	
70+-24ms_loss0.5_2.txt	173.38017687061716	2816.0	1853.297166984295	417.0	2783.3318935163784	
50+-17ms_loss1_1_1.txt	179.8221821176371	2976.0	718.3686537902888	647.0	2934.641989397565	
85+-29ms_loss3_2_2.txt	75.57323750282443	931.0	898.7339370024131	47.0	3233.2435379506414	
85+-29ms_loss1_1.txt	101.88389083602088	1171.0	516.6930786599618	127.0	2838.6785242733163	
100+-34ms_loss3_1.txt	63.71238900760984	816.0	632.0746775373982	67.0	2967.91757478297	
100+-34ms_loss1_1_2.txt	117.88804387869897	1581.0	942.8003865062831	217.0	3068.566616809161	
30+-10ms_loss0.5_1_2.txt	272.85431372380935	5731.0	159.41755600582795	57.0	2497.623738858989	
85+-29ms_loss3_0_1.txt	82.51538733006893	901.0	504.7633991469833	37.0	2841.2428527844963	
100+-34ms_loss1_2.txt	106.1530192524813	1231.0	376.6839529051965	157.0	2699.4127195800666	
85+-29ms_loss3_2.txt	83.4154801549765	916.0	428.905717945006	57.0	2765.764459988512	
30+-10ms_loss0.5_1.txt	273.10786200819507	5731.0	144.67262409535914	57.0	2482.9525316080935	
85+-29ms_loss0.5_2_2.txt	162.75583465155302	2101.0	196.97391644742862	247.0	2534.9923174983787	
50+-17ms_loss3_0_1.txt	133.87653567828428	1896.0	945.8401033600512	237.0	3180.7121693873037	
100+-34ms_loss3_0_2.txt	40.57095117353695	799.0	1355.388884135497	57.0	3686.726738137725	
70+-24ms_loss0.5_1_1.txt	175.5423585723476	2986.0	898.6255394627985	557.0	3066.346114942765	
50+-17ms_loss0.5_1_2.txt	222.38824251758263	4431.0	207.73658291000314	897.0	2545.7011706287017	
50+-17ms_loss3_1.txt	144.45498978472526	1891.0	543.6932941919862	217.0	2879.978098354256	
